entry_name,found_name,accepted_name,base_de_dados,familia,pais,year,month,day,lat,long,Coord_SPL_Mun
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2013,8,6,9.28,2.42,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2013,8,6,9.8,2.98,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2014,1,16,-29.63,-55.53,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2014,12,9,-12.2,-38.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MX,2014,3,31,21.1,-89.98,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2014,4,1,-20.16,147.41,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MX,2014,5,22,21.14,-90.01,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,2014,6,21,25.55,-80.39,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2015,2,17,-29.3,152.41,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2015,3,18,-20.71,147.94,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2015,4,5,-18.47,143.91,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,TL,2015,8,17,-8.4,127.25,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2016,6,1,-32.73,151.78,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2017,11,18,-29.07,153.03,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2017,12,13,-19.33,146.74,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2018,1,15,-29.07,153.03,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2018,1,17,-29.07,153.03,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2018,1,17,-29.07,153.04,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2018,2,28,-26.25,152.35,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,IN,,,,22.5,88.33,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,,,,24.69,-81.32,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,,,,7.38,2.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,,,,9.58,3.07,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,,,,-16.88,-39.14,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1843,,,-22.91,-43.45,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1957,1,15,-27.82,-50.33,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1959,9,,-12.67,-39.1,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1963,2,4,-27.82,-50.33,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1969,12,4,-30.11,-51.33,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1974,12,20,-29.08,-53.84,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1979,1,6,-28.05,-51.19,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1983,11,,-31.58,-53.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1984,1,,-29.75,-57.09,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1984,1,,-30.11,-51.33,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1984,11,18,-29.75,-57.09,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1985,4,17,-11.01,-37.21,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1987,10,26,-20.32,-40.34,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1987,11,19,-19.38,-57.42,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1993,10,5,-11.35,-37.45,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1994,3,12,-14.68,-42.51,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1994,6,28,2.7,-60,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1995,3,22,2.2,-60,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1995,6,10,2.82,-59.52,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1996,6,18,-11.81,-37.68,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1996,6,29,-11.48,-41.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1997,3,,-12.25,-38.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2000,3,30,-18.59,-39.73,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2002,11,10,-21,-57.12,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2003,3,3,-6.84,-34.92,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2003,11,17,-30.88,-54.89,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2004,2,5,-31.4,-52.68,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2004,4,21,-23.85,-46.14,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2005,2,21,-6.65,-47.5,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2006,3,9,-30.52,-52.58,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2007,5,4,-11.6,-41.16,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2007,12,8,-30.57,-56.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2008,1,12,-6.65,-47.57,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2008,5,15,-12.67,-39.1,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2008,5,30,-12.67,-39.1,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2008,10,14,-11.01,-37.21,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2011,3,,-11.39,-37.42,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2011,3,3,-11.39,-37.42,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2011,6,18,-10.79,-37.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2011,12,18,-30.82,-55.35,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2012,3,21,-9.37,-56.78,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2013,11,15,-30.58,-54.02,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2014,1,16,-29.63,-55.53,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2014,12,9,-12.2,-38.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1956,2,3,-12.83,-39.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1956,6,1,-12.83,-39.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1972,7,,-12.67,-39.1,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1980,1,24,-12.53,-41.56,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1987,10,26,-20.32,-40.34,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1995,6,10,2.82,-59.52,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,1996,2,6,-16.45,-67.48,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata,Fimbristylis ovata (Burm.f. J.Kern),SPL,Cyperaceae,,2004,9,7,-11.35,-37.45,
Abolboda brasiliensis (Kunth),Abolboda brasiliensis (Kunth),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1968,10,5,-12.82,-51.77,
Abolboda brasiliensis (Kunth),Abolboda brasiliensis (Kunth),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,,,,-18.25,-43.6,
Abolboda brasiliensis (Kunth),Abolboda brasiliensis (Kunth),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1904,,,-20.29,-43.51,
Abolboda brasiliensis (Kunth),Abolboda brasiliensis (Kunth),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1968,10,5,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,,,,-10.77,-53.09,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,,,,-12.9,-51.87,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1854,6,,7.12,-66.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1894,2,17,-13.4,-55.92,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1966,2,11,-12,-48,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1966,2,11,-14,-47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1966,2,11,-14.01,-47.68,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1966,2,11,-14.12,-47.7,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1966,2,15,-14,-47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1966,2,15,-14.12,-47.58,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1967,12,21,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1967,12,7,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1968,10,5,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1968,10,6,-12.85,-51.75,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1968,12,3,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1968,3,20,-8.92,-48.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1969,12,7,-12.85,-51.75,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1973,3,16,-13.87,-47.32,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1974,1,22,-13.53,-41.92,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1974,2,14,-7.5,-57.25,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GF,1977,12,22,5.38,-52.96,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1977,2,2,-14.13,-39,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1977,3,21,-13.55,-41.88,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1977,3,21,-13.58,-41.88,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1978,4,21,5.85,-67.47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1978,5,21,4.17,-66.82,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1978,5,31,4.05,-66.82,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,1979,5,27,5.3,-67.9,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1980,1,23,-15.6,-56.1,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1984,8,15,4.53,-61.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1985,10,30,-15.45,-59.07,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1986,8,1,-2.83,-60.58,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1988,5,11,4.98,-61.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1988,5,3,5,-61.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1989,6,21,3,-59.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1989,6,27,3.07,-59.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,1990,12,8,1.12,-72.83,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1990,5,,4.08,-66.41,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1990,5,,4.08,-66.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1990,8,,7.53,-65.3,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1991,2,12,2.16,-59.25,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1992,5,22,-13.32,-41.85,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,VE,1992,6,2,6.35,-63.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,1992,8,16,1.09,-72.73,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,1992,8,16,1.1,-72.74,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BO,1993,11,13,-13.55,-61.01,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1994,1,1,2.42,-59.33,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1994,3,3,-13.3,-41.87,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BO,1994,5,28,-13.55,-61.01,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1995,6,14,2.96,-59.65,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1995,6,14,2.97,-59.65,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1995,8,1,3.43,-59.76,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1995,8,1,3.43,-59.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1995,8,21,2.83,-59.41,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1995,8,21,2.83,-59.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1996,2,7,-14.38,-49,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1996,5,28,2.98,-59.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1997,3,15,-11.57,-50.99,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1997,3,15,-11.6,-51.08,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GY,1997,9,10,2,-59.57,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,1998,5,1,-0.58,-72.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,1999,3,26,1.48,-60.97,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2001,10,18,-17.7,-44.26,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,GF,2001,1,1,5.43,-53.09,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2001,1,4,-23.45,-48.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2003,11,11,-22.22,-47.92,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,2005,6,15,3.87,-67.79,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2007,4,27,-8.66,-64.36,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2007,5,1,-17.91,-43.76,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2008,1,27,-9.35,-55.11,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2008,1,27,-9.58,-55.19,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2008,9,20,-10.94,-47.33,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2009,3,20,-15.39,-48.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,11,13,-17.69,-44.29,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,3,28,-17.9,-43.79,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,4,2,-17.55,-43.45,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,5,30,-17.8,-43.62,
